Astronomy,Herbology,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Charms,Flying,Gryffindor,Hufflepuff,Ravenclaw,Slytherin
-0.3668767541783999,1.0979285357417115,1.1436212306614253,1.7889310117638304,1.0508969848850984,0.7579128990368148,1.381478176717325,1.8293109970525983,1.8904974756353095,-0.10998500764654302,0,0,1,0
0.8040193890762021,1.1189511200301123,0.6093638917812267,-0.7300965222702734,-0.8695501405597087,0.2943473720036102,0.497183708973656,-0.7922393494199134,0.04273501848873571,-0.18588256379679746,0,1,0,0
1.2757229035421505,-0.9577663975190193,0.6526820543931349,-0.4290380543936086,1.081850886514308,-1.8059251827078633,-1.9291634500223898,-0.9258631723869706,-1.0646009079939864,1.9792975164464255,1,0,0,0
1.2484358516722192,-1.3227199094044944,0.6709719452737181,0.42782500298721554,0.0,-1.1156332828016624,-1.5633753506917536,-0.4823634183663745,-0.8931093599271219,1.1772006713551402,1,0,0,0
-0.585194033586935,0.9213073766699945,0.8844342243668422,1.9945838867600392,1.2332423064344171,0.43464449849347114,1.120732426485745,1.0698479747960228,1.6599973608106957,-0.24252405981716274,0,0,1,0
1.217320944977121,-0.19340320453053034,1.5082157659783166,-0.9974538104836306,-0.31849445784756014,-0.549343772573016,0.9855669798032421,0.12569000123479773,-0.27964044771537305,0.01538423490124567,0,1,0,0
-1.0590532460982227,1.3070075970145898,0.6293383778744954,1.324873754807498,1.5750986785823466,0.9323821242159387,0.12074433885326943,0.4250690390347706,1.6547273360085188,-0.2904593584383761,0,0,1,0
0.9001837727012171,0.9525723096580178,0.03130707737121051,-0.33508336718949466,-0.8319884520009043,0.4923365443196765,0.15826557570718472,-0.2672353118758095,-0.14655325191721072,-0.02251333024800417,0,1,0,0
-0.8818388310634444,-1.4936253122384724,-2.20439142632115,-0.20033101294557104,-0.8196813803427409,0.4236101024202527,0.2231507457269895,0.8858943051095814,-1.1012611086107287,-1.1614888017605942,0,0,0,1
1.1008991133388155,0.5795976130267764,0.4784467781096828,-0.62552244374981,-0.3823038665217473,-0.24472476518481878,0.4009480836787667,0.2288275896589704,-0.20104091383818398,0.5555781770556881,0,1,0,0
0.3788053129959424,-1.1914079328943035,0.5686929502178244,-0.6583168318361128,1.0194123392108927,-1.7891589297253419,-1.1830035411261215,-0.49978307926082066,-0.6846194826269166,1.5476749771519964,1,0,0,0
0.8044326362636837,0.41971263805289266,0.6353547893483714,-0.2725524261664865,-1.5840719052734678,1.2682226315568987,0.48153713802230114,-0.6021104403218421,-0.0406108393029639,-1.2497798859731708,0,1,0,0
1.0768519789180737,0.4451434957167098,0.8969483602325047,-0.933357757966919,-1.0209547535958094,0.6155574603953624,0.8871539632153438,0.1586923546347233,-0.14173975767145752,-0.5991708756271302,0,1,0,0
0.9120630145074013,-0.7611716943312877,0.6257285309901697,-0.9470258079980215,1.1543797200942225,-2.2520458578162224,-1.6545182311972433,-1.3400037268417586,-1.0202434428087586,2.067383748955493,1,0,0,0
-0.655932423092961,0.6378888323390682,0.8160877900236096,2.2856575758616997,1.4569054392134972,0.6248527129926029,1.0197566941643736,1.14369458139403,1.562514994492613,-0.5840118495674304,0,0,1,0
0.7183915003025931,0.7215989962845374,0.025290665897334426,-0.2847910927544384,-1.5988457714430941,0.3707777202097327,0.49876991489867717,-1.3792218846545978,-0.3107129875567642,-0.7253595249889567,0,1,0,0
-1.5497207700443238,0.736529080474984,-1.068729367026596e-16,1.8406740582092256,0.8636084741192283,0.11742569880478793,0.2833168839258724,-1.1142383797283881,1.4292331185818685,-0.6148420309456039,0,0,1,0
-0.6127220531255341,1.1604299996687213,0.9200513802921889,0.9793552282303744,0.8644184448471678,-0.11443021189946066,0.37934348332101764,-0.4019373127913903,1.385332183953061,0.2963383462644682,0,0,1,0
1.0175253011729304,1.072412569812805,0.4782061216507277,-0.327674793674939,-1.0980460999809907,-0.044818279322069235,0.18884606075498322,-1.389744695062499,-0.11148578508708509,0.09169149445851901,0,1,0,0
0.6622663010640563,1.0632601870076153,0.8334150550683731,-1.0088143225203794,-0.3706435099191267,0.4258356076114442,0.5352570091241127,-0.06037140908929758,0.229465123906461,-0.06594189139200943,0,1,0,0
-1.2668669942545745,-1.9213015732459895,-2.4243514298060607,-0.08848094451529356,-1.1215839225539324,0.8742787928153182,0.5906040195970985,1.8291582860932367,-0.9105838923722754,-1.5091221426161454,0,0,0,1
1.0672654907756425,-1.0883770625523723,0.6428151395759779,-0.6217871655047751,0.9770796859184319,-1.6760475742783354,0.0,-0.5675730122155132,-0.9649269673090449,1.8705212618829032,1,0,0,0
0.8731271910051396,-1.1483959981911065,0.5458305866170954,-0.3890093843903217,1.0128783959852632,-1.847397856158866,-1.9501474163131842,-1.3242770329289733,-1.0386811294951377,1.7115563399595632,1,0,0,0
0.8583882121940825,0.8303737638409807,0.8326930856915078,-0.43951132325271985,-0.1287659666684622,0.37350382061664783,-0.0061628097752316315,0.36144551417184134,0.30514673305519946,0.4990391068870776,0,1,0,0
-1.2140646046149184,1.0465322024396537,0.015183094621222613,1.2607206758812994,0.7288965699650972,0.8147553859616153,0.2819099231037413,0.5141388018023577,1.491816513138029,-0.19868579526613864,0,0,1,0
0.7548819452177564,0.5195505244941018,-0.21319988492711442,-0.10519661856244594,-1.3684195393084635,0.0,0.2598051299731755,0.11168656709857959,-0.21382149245759385,-0.8874996483166933,0,1,0,0
0.7693475169911661,0.7723183782548714,0.3340529027366561,-0.7743437060326926,-1.0418484858145833,0.11487560579926666,0.6666283982320033,-0.6153044892862213,-0.18560539941435564,-0.2377100447846905,0,1,0,0
-0.8741590894255454,1.171257167469807,0.9053713362959313,1.4674615767507486,1.613982928253096,1.120018840335593,0.6375465712097201,1.1432254217200506,1.7593673272847505,-0.5212248024417813,0,0,1,0
-0.8274278895791753,0.6190196044007066,0.34512309984858824,1.4346664860709653,0.687206196147003,0.7630858211117326,0.3354826758797104,0.1820464738888916,1.1692076584948525,-0.6213972854579065,0,0,1,0
0.8771463352693781,0.674249434318361,0.4777248087328174,-0.5823165563881358,-1.3267631432436315,0.461466260480627,0.6199610330353532,-0.8135292708333808,-0.19116459818493667,-0.6239579317517748,0,1,0,0
-0.8217247489757489,-1.1007642815734549,-2.4303678412799368,-0.4000749324479324,-0.8659257282528258,-0.28075185354619864,0.6455174764516853,0.5359793799915352,-1.2079139328638973,-0.7810791883435294,0,0,0,1
1.1575469581510285,-0.9335057051222492,0.5735060793969253,-0.424084836983573,0.9061456395377341,-1.952794318349218,-1.75901950925006,-1.3743326833638794,-1.1196418712875804,1.7819229001150623,1,0,0,0
0.7319475290854472,-1.367403406322705,0.21950042827405508,-0.5471036932827319,0.8544785835932468,-1.710892756960976,-1.6221282753065516,-0.6157955137665351,-1.1036644402930342,1.5933569070346056,1,0,0,0
-1.0530369429367137,-1.2368831749066178,-2.6727088954476663,-0.48541654364207826,-1.1521639761917548,-0.16972075440391685,1.1335504687878073,1.229149895761385,-1.0983454608426633,-0.8764376563271825,0,0,0,1
-1.3432134671664666,-0.48485733470965015,-1.8787832373549755,-0.9932193437109805,-1.255129710264506,-0.04255627004328187,0.8266828478591793,0.2876922166794908,-0.43458987861316084,-0.6372732924798896,0,0,0,1
-1.0722272104186314,0.6246085781797073,0.7491852944341075,1.3103192770319152,1.365781949965112,0.0,0.3571195328114634,0.9805320952976094,1.5545171711538175,-0.6060334076946972,0,0,1,0
0.7740418813262083,-1.0155673018307818,0.6286164084976302,-1.0291632614619284,0.6921345804204407,-2.1380367227082515,-1.786048984002337,-1.6333851050372505,-1.0360444093737646,1.901249017409322,1,0,0,0
-0.5388793052018938,-1.8407044449727716,-1.4942142159448146,-0.2835759266708711,-0.3159930749368097,0.9312001589922139,0.02961208262729797,1.7949864153147865,-1.0002517306622416,-1.2574618248547755,0,0,0,1
1.1839077739776531,0.5503671543479399,-1.068729367026596e-16,-0.7003641252975564,-0.07272377705370034,0.16600488536841457,0.32266162346880695,0.7385456411612163,-0.026334297713134575,0.4432170176807501,0,1,0,0
-0.846704769166489,-1.0135037525046942,-1.892741311974368,-0.5241754162275865,-0.8229304422608134,0.039797028011250096,0.5703023446956764,0.7825431461454528,-0.8348943138622068,-0.7380603306065433,0,0,0,1
1.2303461761106445,0.6913799385941919,-0.039205265102617376,-0.28190859862448553,-1.0791100641424491,0.5245159417448066,0.18458011874311317,0.3412476196171946,-0.279086007862558,0.19821438028343752,0,1,0,0
1.0368479083780617,-1.140623935104991,0.5860202152625875,-0.128197783062121,0.9086182670147116,-1.3994919528563206,-1.2688642179322092,-0.3589261954379477,-0.9010513977365812,1.3148610161134966,1,0,0,0
-0.9633060526762206,-1.3465000957404738,-2.412077950399353,-0.225339724594129,-0.9430761432695272,0.12291575618575729,0.6205882796175379,1.098574535023207,-1.0336399392112683,-0.929596673387887,0,0,0,1
-0.7539853316421138,0.8354206451863126,0.7535171106952983,2.0198948923961115,1.4936306141634499,0.3195684963806059,1.0653944008989087,1.2078641505313594,1.6574949813518078,-0.1493165347203591,0,0,1,0
0.7542565961138908,0.6935166092796017,0.5848169329678121,-0.4496114910536645,-1.5250665621744919,0.6884768891395884,0.6012706663143158,-1.3066905658434322,-0.12563823233614105,-1.0404214449865041,0,1,0,0
0.29188041860921815,0.6841734410021586,0.5922772831954186,-1.2039941395162759,-1.2456212999089562,-0.02886765282877605,1.2366686062365768,-1.1700674958788757,-0.07818751647311653,-0.812319073128722,0,1,0,0
0.5505007545947707,1.2004772774010632,0.6122517692886874,-0.7788752901781255,-0.7937097082281963,0.13771186775738586,0.0,-1.0172310937056819,0.17917162300756834,-0.06768313087183982,0,1,0,0
0.6472983786694566,0.6506684868992292,0.8878034147922129,-0.9898486057393329,-1.0413998792266501,0.7769745830681782,0.92757312277734,-0.4859676293022379,0.004936337681418221,-1.049537345792675,0,1,0,0
0.7030171358676159,0.6143815316250154,0.6399272620685172,-1.3843000403303878,-0.28542218107948353,0.5248607605779398,1.0286934447102363,1.021243335975971,-0.027774475154217496,-0.29138119110416866,0,1,0,0
-1.2453589361518171,1.128283298440715,0.17305373169573166,0.689277361526607,0.421428524056939,0.8138384607485746,0.19530007888564935,0.3493013991361731,1.533145621016321,-0.041666964526138564,0,0,1,0
0.9731105256193917,-1.2105519770435405,0.5010684852514572,-0.5214725199196136,0.8294008791265741,-1.939264082513416,-2.219647254271746,-1.454340112268976,-1.131104089846299,1.965265174756028,1,0,0,0
0.9978659901208727,1.1606571118961304,0.14658152121067672,-0.3294992430631271,-1.2137548503562037,1.3580688478904295,0.1633938498782768,-0.3142285492200214,-0.06458609363630281,-0.7086641111529359,0,1,0,0
-0.4402612457342352,0.6830101174381771,1.1123358909972691,1.7704469779920289,1.1541037481254806,0.6798627777401238,0.8034473424853885,0.7010489878881351,1.447255259998688,-0.578480853572675,0,0,1,0
-0.9676130256364426,-0.6894591749872873,-1.6068414387357752,-0.5615496106490212,-0.4469208126851879,0.015675650225109417,0.07740444067838788,0.4459768846812802,-0.5517383517432526,-0.3667666179956494,0,0,0,1
-1.052888696371239,-1.0000682816989293,-2.1367669613547826,5.843941811069083e-17,-0.8336797173220191,0.40055425659218347,0.4980068996648357,1.4952110944152923,-0.664330627150662,-0.6310253155228511,0,0,0,1
0.942594313395775,1.036606605985977,-0.0014222010466754264,-0.7235458297608587,-0.876924916745695,-0.3267872089245791,0.4958870133033635,-0.6673260185832208,-0.3218598471026965,0.3651685186436463,0,1,0,0
-0.4685091680669206,0.5473516639845937,1.0983778163778766,2.12045290572263,1.2074867226767394,0.6368686274244253,1.1777942278969418,0.9915726875043696,1.5021607441495963,-0.7523999498522053,0,0,1,0
0.7708015196488515,1.0278419226601092,0.3946983303933272,-0.34622784265281115,-0.7969886342119673,0.7088536942484309,0.1373953958628777,-0.5492517063689174,0.06453122173731596,-0.28923024821731935,0,1,0,0
-1.1478568786761731,1.243573683967097,0.5090101483969733,1.7739251121173072,1.3257067198789187,0.3504444359907276,0.6645775562020751,0.012694123542313971,1.6570134042311966,-0.3191385969297003,0,0,1,0
-0.6497415496504007,0.8436064140767983,0.8432819698855298,1.3507428514457822,1.4065866648205687,0.4145365384386233,0.41005927804892306,0.8842495313428074,1.4852850522846917,0.1107427028848987,0,0,1,0
0.5956923074835873,0.21492409061408418,0.3508988548635093,-0.7085200687310207,-0.7385070098621929,0.4280866047070213,0.783068898542627,-0.07176367370051356,-0.29583305146593536,-0.7832301312303789,0,1,0,0
0.7282047137312873,0.2409547586703462,0.5569007837290271,-0.6101027005513016,-0.3437728347809689,0.4724955600587058,0.5540398387780265,0.2665360104017472,-0.19120330651141562,-0.5153865288917616,0,1,0,0
0.8350839213654417,0.3223810867111913,0.36750415053140734,-0.3701201614488278,-0.8468356987430029,0.7214554219837005,0.3867774130802363,0.16898467095541428,-0.1646664717492795,-0.49705230142766516,0,1,0,0
0.0,-1.5295457434903923,-1.5418641948179135,-0.8940654447775693,-1.3613189305857702,1.5569235536471606,0.7993131639876339,2.392437664945652,-0.10540288542883781,-1.5076881806915794,0,0,0,1
-1.0679221658767524,-1.4715924848914892,-2.5617662678693907,-0.5618402938024096,-1.1785867841073794,0.0,1.157835230159071,1.9730736962484063,-0.9963535744897108,-1.0710467746611683,0,0,0,1
0.5694141693980476,-1.1606857816846243,0.5410174574379942,-0.5806313886804123,1.3023823432292643,-1.6295416395308355,-1.3388661088238638,-0.3246231501976644,-0.8049340691670025,1.4978960131991979,1,0,0,0
0.840656322440475,0.6760625360190105,0.7920221441281053,-1.0656187876783467,-1.0867273163796887,0.43519292411822014,0.9694757268797948,-0.3464053797187943,-0.09533188966300492,-0.6323568515956626,0,1,0,0
0.7012006984729036,0.40369189784333087,0.7499072638109725,-0.3729924153460308,-0.3936169760351931,0.0,0.2190038740847251,0.12400246734565167,0.0878905582875583,-0.3398286189841556,0,1,0,0
1.194151415547833,0.7528324274381548,0.4019180241619786,-0.1039171546285711,-0.550855550230966,0.21072250904345802,-0.18679261709654293,-0.014526355041225906,-0.06345899824763386,0.5813894916978799,0,1,0,0
1.447782682244856,0.8569250950600046,0.43873846238210046,-0.634910146878903,-0.6341266542484952,0.9372462235827463,0.2526604116680692,1.0436253516381377,-0.12891250136423538,0.14065105159727959,0,1,0,0
1.0029992824528966,0.9604041462817612,0.14321233078530612,-0.04593760034324087,-1.028636915648701,0.2906849757766941,-0.04427133061869688,-1.092791526765685,-0.20482180655108692,-0.04934890340774326,0,1,0,0
0.3842000747814564,-0.8822450612033964,0.5044376756768275,-0.776766561264818,1.5393059383282524,-2.3397622949260413,-1.524748800878405,-1.2095828189625624,-0.8280008163082645,1.946623669736667,1,0,0,0
0.834448931690557,-1.2154578630645196,0.49553338669549063,-0.7681992925076325,0.9641019312733319,-1.9625575044456944,-2.2335700943139307,-1.4329415211024195,-1.1369057848974753,1.9596317529095177,1,0,0,0
0.5165258155081002,-0.9101461709529218,0.8974296731504144,-0.013298268898816122,1.3203310403824822,-1.785579905326987,-1.038898223912553,-0.9424066585631262,-0.5067957077400705,1.2880254429537576,1,0,0,0
-0.7412832992122905,1.1151127754309098,0.6514787720983598,1.4187688852620175,0.9156380034279582,0.6289646827564246,0.40043624293599106,0.491031453739845,1.572807993895614,-0.03265348957172239,0,0,1,0
0.3788001475297838,0.5265715575430107,-1.068729367026596e-16,-0.22625027353677615,-0.8224731878406335,-0.07617027318951612,0.41860998448965175,-1.9684760298546415,-0.17026665580672137,-0.8149821452743449,0,1,0,0
0.7379086195230001,1.1793974398223648,0.6187494936804734,-0.3888217587024163,-0.9733437630686748,0.08677851120903535,0.1615646957343181,-1.3093785949972625,0.170655791182061,0.10715779807348315,0,1,0,0
1.3405745436983423,0.6205331828924167,0.5441459914044098,-0.2642509646057749,-1.858481481688298,0.1539400955348577,0.4871867527798601,-1.4998960764139726,-0.4044155996421314,-0.45813047776086796,0,1,0,0
0.9405997304022856,-0.9438585904792294,0.666399472553572,-0.8652154941998516,1.1228129696590263,-1.908383476389546,-1.5737515755374836,-0.5684953718552156,-0.8985512952380785,2.0323541076553755,1,0,0,0
-0.950405870100629,0.5768876039446433,0.555938157893207,1.670168067152917,1.066629935989363,0.468260608840143,0.7775478956384785,0.7212327544096576,1.4423768723820678,-0.42289598475724105,0,0,1,0
-1.3497333528968123,-1.0697839503086188,-1.6114139114559212,-0.822983125290203,-1.141508825542142,0.6959690345932131,0.6196491508885713,1.1114217158771298,-0.3582001347858858,-1.0794456945050561,0,0,0,1
0.6639702376867219,0.8947354409833725,0.2296079995501671,-0.5815355305903913,-1.097109875624222,0.1608701082890803,0.5913974583985218,-1.2787519369711864,-0.242819721391757,-0.5613757363296352,0,1,0,0
1.1983786337566267,-0.9347270894806975,0.521524284262636,-0.2700212247109685,1.1829965626820966,-1.7055749555919253,-1.2045796563178364,0.1642017503202074,-0.8664461538638306,1.9187638380593806,1,0,0,0
1.0224072935656623,1.1153475090192295,0.36413496010603663,-0.6226078791402464,-1.0455399674731878,0.3529446972684809,0.34637201961258257,-0.42612337860114113,-0.039133092015592987,0.10930874096033247,0,1,0,0
-1.2980464747764762,0.822711730508562,0.25247036315089627,1.5684939614844768,1.248238234950872,0.14470017033314736,0.2657928026671942,-0.3892428114349445,1.3341916537923826,-0.30910086345773685,0,0,1,0
0.9408178055096634,0.5869709261370676,0.8991142683630999,-0.5907461931904521,-1.0304402339382936,0.7619379865769501,0.5570498444788132,-0.44798742754195553,-0.02962222850352014,-0.7421573646767323,0,1,0,0
-0.685674639733582,1.1333531480822547,0.8801024081056514,1.3652896985384553,1.3193391053979073,1.0538451425726891,0.49083454938557725,1.0548800631540522,1.6578228636466943,-0.31760220915337933,0,0,1,0
0.9119209994290034,-1.5479220762431996,0.10591057964727423,-0.15420032990030788,0.9184769402383031,-1.2621976451889896,-1.677457902628271,-0.14425975507888178,-1.1913422152098725,1.2839284088835683,1,0,0,0
-1.0948158251800395,-1.6654075846454606,-2.0684205270115505,-0.4018059096687215,-1.163870222498038,0.9193092679884547,0.3650797076356681,1.1226105539911388,-0.9480307828007097,-1.5976180785322318,0,0,0,1
0.21939677411869665,-1.5509800181177205,0.33910668837471203,-0.02366174511154752,0.7320361604008253,-1.687574772164257,0.0,-1.9153179674318728,-0.9847843387930766,0.8915349708112003,1,0,0,0
0.7284300013960012,0.7856699509270004,0.19326887424795527,-0.9187956311066363,-0.5403631220671893,0.44573994214856855,0.6804140748553336,0.2740091920424102,-0.17967847154221503,-0.2672086900900525,0,1,0,0
-0.7308774280804085,-2.0527963202925292,-2.441438038391869,-0.03247607301757105,-0.6734172164226095,0.5405194588782363,0.5268161564777286,1.9094205962515682,-1.3650333070049292,-1.3695157066744494,0,0,0,1
-1.1690061674308259,-1.0308176369645845,-2.495104428738843,-0.6871414667370274,-1.3702475691648432,-0.35527388255534054,1.2923509126523576,0.5614018545613907,-1.0210392404619715,-0.9784538046748928,0,0,0,1
-1.2008809157175662,0.3925171988888049,0.4399417446768757,2.7079109678196756,1.202591171933439,0.7684888273076929,0.872782612371663,0.15051125715533867,1.4700760954187853,-1.326906552344482,0,0,1,0
-1.3105267805327334,1.065771984204119,0.22238830578151572,1.6672183738536341,0.0,-0.024630262021055737,-0.3363831791678168,-1.456964240501638,1.3431207539270678,-0.03849176312174197,0,0,1,0
-1.1065964804946056,0.7785796747726057,0.43151876861344907,1.6669903749946822,1.0419246862894047,-0.34801828296618215,0.05756707667191847,-1.1428524768993005,1.2406780294186497,0.004322242911734886,0,0,1,0
-1.3126416994249241,0.521778522901228,0.43320336382613434,2.1740298060562213,1.3124727584059714,0.06762956460958898,0.0,-1.200027067556994,1.217491741857378,-0.8653756643376718,0,0,1,0
0.9988797289807761,-1.0730461307822492,0.5482371512066456,-0.7577649475744244,0.657612809399819,-1.8590442403138034,-1.5366243923780176,-0.8685411010568085,-1.0216688200073594,1.8253514612590673,1,0,0,0
-1.2599953913994397,0.793365102775201,0.0435805567779178,1.597963010560175,0.7114298495359277,0.03655729845995673,-0.012847380560599008,-0.6751542305821372,1.298330666269426,0.011184774979301768,0,0,1,0
-1.075004091968693,-1.437398817031453,-2.4303678412799368,-0.8311178923283464,-1.5102145832869056,0.280556347202364,0.0,0.8848980938009684,-1.207522295678341,-1.544049358064508,0,0,0,1
1.2960216345584628,0.5098044003967168,0.6240439357774846,-0.5344832959371436,-0.7667163543868071,0.923115238473792,0.32808929797334596,0.8416244413183667,-0.10438280717808787,-0.1402006339141882,0,1,0,0
0.696721541229456,0.4577106294082209,1.1977689339263098,-0.8202646749894809,-0.9411108502807146,0.4798261189867034,0.7840517990058,-0.5323414720373579,0.12479097822451085,-0.7098932213739927,0,1,0,0
-1.23960863130774,0.48050435743754205,0.4548624451320883,1.70806842922248,1.8359334026775047,0.28443163866880167,0.2591753306278672,0.9679601223640076,1.5223995064974756,0.026138949335492257,0,0,1,0
-1.0051431574436613,4.253987219914675e-17,-1.9786556678213185,-0.7506283406826838,-0.8426778356138525,0.6601911623382758,0.853841688827604,2.2245432293163216,-0.737684044309671,-1.0009874920609332,0,0,0,1
-0.9149482267458938,1.0218713722885946,0.41274756481495556,1.535456848112434,0.30282517656838637,0.33812727135401494,0.3641239376313812,-0.38056109907970337,1.4748907281447328,-0.09257261284823905,0,0,1,0
0.019306451398755232,0.5613433369344001,0.4329627073671794,-1.1163322003627163,-0.7170044222160903,-0.09422191085234422,1.1059527797703126,-1.055066629664814,-0.10102201365550172,-0.8494996573156887,0,1,0,0
1.0290540769097267,0.6002369022278464,-1.068729367026596e-16,0.4630263773788251,-1.4982507187651863,1.1655628632999835,-0.26915385625999944,-0.700821700064716,-0.34131761203983213,-0.6865401271739144,0,1,0,0
-1.0876129074719345,-0.9919152134636143,-2.1461525632540295,-0.8288359610549869,-1.1405634329250762,0.30815818255864524,0.7240912177238304,1.0141213259533257,-0.8022313171945743,-0.9228365671720749,0,0,0,1
0.620232895422992,0.7842537351472796,0.13503001118083457,-0.2475607468673239,-0.146887073725105,0.2978797256897213,-0.059224070575771066,0.17016908799438737,0.0536917518428397,0.34519547755147406,0,1,0,0
-1.0987957547426241,-1.2061962207792216,-2.101149805429436,-0.3647541227074953,-0.9030833458723472,0.20608952546334175,0.5966396719514284,1.076605194207128,-0.7562082554905356,-0.8540063947928968,0,0,0,1
-1.0162932913670406,-1.1695635129751443,-1.068729367026596e-16,-0.8076863984576179,-0.9149731287217397,0.5795931369383897,0.6599553657614717,1.164936183407981,-0.49591183711816395,-1.0778068808769803,0,0,0,1
1.1864405527896462,1.3384660690806358,0.18412392880766362,-0.14444061647655634,-1.661943613176176,-0.03065211707605605,0.14355913970476092,-2.1079631751222028,-0.2742383592110896,-0.03849176312174197,0,1,0,0
-0.8536820994548828,-1.1915174487398363,-1.8684350096199085,-0.2021519845085434,-0.36799158593428993,0.22725107253285062,0.20473061665416914,1.3743570378862406,-0.7169545969996595,-0.5149768254847428,0,0,0,1
0.7485289602081074,-1.7111390227918413,0.2755733832105805,-0.2834884855969207,0.3443615479447284,-1.4671488711856229,-2.2125635550652967,-1.3779787281824107,-1.2078661166958942,1.3482518437855384,1,0,0,0
-1.2468081603702625,-2.125499526908337,-2.1629985153808824,-0.4853238452702128,-1.287513267171741,1.475708766738916,0.42148978176488655,1.8002461255506785,-0.9968943525802346,-2.072361901415402,0,0,0,1
0.6110692750595679,0.7218548503169486,0.403602619374664,-0.39453890093479715,-1.8145059287086907,1.0469155577895017,0.6252773764310007,-1.4648198569651667,-0.12864609699964014,-1.4498175744501571,0,1,0,0
-0.8098492934877392,0.8820779401962724,0.4784467781096828,0.9103477845533829,0.814894211008781,0.4551086595320318,0.4722288690700254,1.0002933244410743,1.4533040052512203,0.25987474303978453,0,0,1,0
-0.8645819887610366,0.8206401632875773,0.7523138284005231,1.790883534531737,1.1232323565102702,0.09638720637941044,0.43747484847717377,-0.7150560720971676,1.3078756841872141,-0.48404421825481453,0,0,1,0
